dt,lat,lng,altitude,angle,speed,params
2014-05-05 19:09:52,53.57247,-2.541587,113,131,117,"fuel1=823"
2014-05-05 19:09:59,53.571162,-2.538905,115,128,117,"fuel1=822"
2014-05-05 19:10:05,53.569907,-2.536137,119,126,118,"fuel1=821"
2014-05-05 19:10:12,53.568749,-2.533287,122,123,117,"fuel1=820"
2014-05-05 19:10:19,53.567635,-2.530367,121,121,117,"fuel1=819"
2014-05-05 19:10:26,53.566602,-2.527372,120,119,117,"fuel1=818"
2014-05-05 19:10:34,53.565616,-2.524333,120,118,117,"fuel1=817"
2014-05-05 19:10:41,53.564733,-2.521207,118,114,117,"fuel1=816"
2014-05-05 19:10:48,53.56393,-2.518035,117,111,117,"fuel1=815"
2014-05-05 19:10:55,53.56319,-2.514822,118,111,117,"fuel1=814"
2014-05-05 19:11:02,53.56239,-2.511638,120,113,117,"fuel1=813"
2014-05-05 19:11:09,53.561549,-2.50848,121,114,117,"fuel1=812"
2014-05-05 19:11:15,53.560688,-2.505355,120,115,116,"fuel1=811"
2014-05-05 19:11:22,53.559776,-2.502243,124,116,117,"fuel1=810"
2014-05-05 19:11:29,53.558858,-2.499188,125,117,117,"fuel1=809"
2014-05-05 19:11:37,53.557888,-2.496157,130,118,117,"fuel1=808"
2014-05-05 19:11:44,53.556893,-2.49315,134,119,117,"fuel1=807"
2014-05-05 19:11:51,53.555859,-2.490147,137,120,118,"fuel1=806"
2014-05-05 19:11:58,53.554794,-2.487182,136,121,117,"fuel1=805"
2014-05-05 19:12:05,53.553715,-2.48424,135,121,117,"fuel1=804"
2014-05-05 19:12:12,53.552592,-2.481337,134,122,117,"fuel1=803"
2014-05-05 19:12:18,53.551526,-2.478375,135,119,118,"fuel1=802"
2014-05-05 19:12:25,53.550573,-2.475307,134,117,118,"fuel1=801"
2014-05-05 19:12:32,53.549709,-2.472172,131,113,117,"fuel1=800"
2014-05-05 19:12:40,53.548931,-2.468965,127,110,117,"fuel1=799"
2014-05-05 19:12:47,53.548269,-2.465715,126,108,117,"fuel1=798"
2014-05-05 19:12:54,53.547606,-2.46244,127,108,117,"fuel1=797"
2014-05-05 19:13:01,53.546941,-2.459175,126,108,117,"fuel1=796"
2014-05-05 19:13:08,53.546288,-2.455907,124,108,117,"fuel1=795"
2014-05-05 19:13:14,53.545651,-2.452625,127,108,117,"fuel1=794"
2014-05-05 19:13:21,53.544986,-2.449352,129,108,118,"fuel1=793"
2014-05-05 19:13:28,53.544336,-2.44607,128,108,118,"fuel1=792"
2014-05-05 19:13:36,53.543677,-2.442778,126,108,118,"fuel1=791"
2014-05-05 19:13:43,53.543034,-2.439497,122,108,117,"fuel1=790"
2014-05-05 19:13:50,53.542397,-2.436213,120,107,118,"fuel1=789"
2014-05-05 19:13:57,53.541907,-2.432873,118,101,117,"fuel1=788"
2014-05-05 19:14:04,53.541616,-2.429483,114,96,117,"fuel1=787"
2014-05-05 19:14:11,53.541485,-2.42604,113,91,117,"fuel1=786"
2014-05-05 19:14:18,53.541386,-2.422595,113,96,117,"fuel1=785"
2014-05-05 19:14:24,53.540909,-2.419232,113,108,117,"fuel1=784"
2014-05-05 19:14:31,53.540054,-2.416073,107,118,118,"fuel1=783"
2014-05-05 19:14:39,53.539126,-2.412965,103,111,117,"fuel1=782"
2014-05-05 19:14:46,53.538678,-2.409618,98,98,116,"fuel1=781"
2014-05-05 19:14:53,53.538771,-2.40616,95,83,117,"fuel1=780"
2014-05-05 19:15:00,53.539005,-2.402785,89,86,115,"fuel1=779"
2014-05-05 19:15:07,53.538838,-2.399532,87,100,110,"fuel1=778"
2014-05-05 19:15:14,53.538141,-2.396432,95,115,111,"fuel1=777"
2014-05-05 19:15:20,53.537114,-2.393593,98,122,112,"fuel1=776"
2014-05-05 19:15:27,53.535936,-2.390928,99,129,113,"fuel1=775"
2014-05-05 19:15:34,53.534611,-2.388435,93,130,114,"fuel1=774"
2014-05-05 19:15:42,53.533475,-2.385728,93,120,112,"fuel1=773"
2014-05-05 19:15:49,53.53263,-2.382725,94,114,112,"fuel1=772"
2014-05-05 19:15:56,53.531776,-2.379773,83,116,115,"fuel1=771"
2014-05-05 19:16:03,53.531002,-2.376702,91,112,112,"fuel1=770"
2014-05-05 19:16:10,53.530272,-2.373608,91,110,113,"fuel1=769"
2014-05-05 19:16:16,53.52961,-2.370467,92,109,113,"fuel1=768"
2014-05-05 19:16:23,53.528954,-2.367345,96,108,114,"fuel1=767"
2014-05-05 19:16:30,53.52824,-2.364243,96,113,112,"fuel1=766"
2014-05-05 19:16:36,53.527453,-2.362417,86,133,105,"fuel1=765"
2014-05-05 19:16:43,53.526051,-2.360358,84,133,102,"fuel1=764"
2014-05-05 19:16:50,53.525187,-2.35799,83,113,93,"fuel1=763"
2014-05-05 19:16:57,53.524934,-2.355343,77,92,93,"fuel1=762"
2014-05-05 19:17:05,53.525002,-2.352128,82,89,96,"fuel1=761"
2014-05-05 19:17:12,53.524957,-2.34878,86,91,100,"fuel1=760"
2014-05-05 19:17:20,53.525069,-2.345402,86,83,101,"fuel1=759"
2014-05-05 19:17:27,53.525398,-2.342305,82,78,110,"fuel1=758"
2014-05-05 19:17:35,53.525974,-2.339077,80,71,116,"fuel1=757"
2014-05-05 19:17:42,53.526608,-2.33583,74,72,115,"fuel1=756"
2014-05-05 19:17:49,53.527325,-2.33256,69,70,119,"fuel1=755"
2014-05-05 19:17:55,53.527955,-2.329678,64,70,121,"fuel1=754"
2014-05-05 19:18:01,53.528582,-2.326787,58,69,122,"fuel1=753"
2014-05-05 19:18:07,53.529216,-2.323947,56,70,120,"fuel1=752"
2014-05-05 19:18:12,53.529866,-2.32109,53,68,122,"fuel1=751"
2014-05-05 19:18:18,53.530621,-2.318293,52,63,121,"fuel1=750"
2014-05-05 19:18:25,53.531734,-2.31533,55,54,119,"fuel1=749"
2014-05-05 19:18:33,53.533046,-2.31272,61,46,115,"fuel1=748"
2014-05-05 19:18:40,53.53441,-2.31039,66,47,109,"fuel1=747"
2014-05-05 19:18:47,53.535562,-2.307907,72,54,107,"fuel1=746"
2014-05-05 19:18:54,53.536448,-2.305165,79,64,106,"fuel1=745"
2014-05-05 19:19:01,53.537062,-2.302198,82,72,110,"fuel1=744"
2014-05-05 19:19:07,53.537411,-2.299083,85,82,108,"fuel1=743"
2014-05-05 19:19:14,53.53759,-2.296005,86,83,104,"fuel1=742"
2014-05-05 19:19:22,53.538032,-2.292667,82,70,101,"fuel1=741"
2014-05-05 19:19:31,53.538778,-2.289768,52,55,92,"fuel1=740"
2014-05-05 19:19:39,53.540058,-2.287197,64,44,90,"fuel1=739"
2014-05-05 19:19:47,53.541373,-2.284968,67,41,90,"fuel1=738"
2014-05-05 19:19:56,53.542643,-2.282392,76,53,89,"fuel1=737"
2014-05-05 19:20:04,53.543642,-2.279812,100,58,92,"fuel1=736"
2014-05-05 19:20:12,53.54463,-2.276898,125,63,90,"fuel1=735"
2014-05-05 19:20:21,53.545558,-2.274022,131,65,88,"fuel1=734"
2014-05-05 19:20:30,53.546467,-2.271122,124,66,90,"fuel1=733"
2014-05-05 19:20:39,53.54736,-2.26813,115,65,89,"fuel1=732"
2014-05-05 19:20:49,53.548323,-2.265337,115,58,80,"fuel1=731"
2014-05-05 19:21:01,53.549434,-2.26277,107,45,53,"fuel1=730"
2014-05-05 19:21:05,53.549859,-2.26233,103,24,50,"fuel1=729"
2014-05-05 19:21:08,53.55025,-2.262218,102,3,52,"fuel1=728"
2014-05-05 19:21:12,53.550845,-2.262445,100,341,64,"fuel1=727"
2014-05-05 19:21:20,53.55247,-2.263748,97,332,86,"fuel1=726"
2014-05-05 19:21:28,53.554118,-2.265135,97,335,93,"fuel1=725"
2014-05-05 19:21:36,53.555882,-2.266408,96,337,100,"fuel1=724"
2014-05-05 19:21:45,53.55775,-2.267527,93,342,96,"fuel1=723"
2014-05-05 19:21:53,53.559619,-2.268375,94,346,95,"fuel1=722"
2014-05-05 19:22:01,53.561398,-2.26901,96,348,86,"fuel1=721"
2014-05-05 19:22:11,53.563302,-2.26968,99,348,77,"fuel1=720"
2014-05-05 19:22:20,53.565152,-2.270215,101,351,88,"fuel1=719"
2014-05-05 19:22:28,53.567107,-2.27069,102,352,104,"fuel1=718"
2014-05-05 19:22:34,53.568909,-2.271078,100,352,102,"fuel1=717"
2014-05-05 19:22:42,53.570893,-2.271385,98,355,98,"fuel1=716"
2014-05-05 19:22:50,53.572861,-2.271563,95,357,100,"fuel1=715"
2014-05-05 19:22:59,53.57481,-2.27165,98,357,94,"fuel1=714"
2014-05-05 19:23:08,53.57672,-2.27175,102,357,78,"fuel1=713"
2014-05-05 19:23:20,53.578515,-2.272035,96,349,48,"fuel1=712"
2014-05-05 19:23:32,53.578698,-2.27211,96,347,0,"fuel1=711"
2014-05-05 19:23:49,53.578736,-2.272105,94,18,7,"fuel1=710"
2014-05-05 19:23:51,53.578774,-2.272075,95,42,12,"fuel1=709"
2014-05-05 19:23:52,53.578819,-2.271952,95,72,16,"fuel1=708"
2014-05-05 19:23:57,53.578838,-2.271653,93,94,14,"fuel1=707"
2014-05-05 19:23:59,53.578797,-2.27151,93,116,11,"fuel1=706"
2014-05-05 19:24:15,53.578614,-2.269923,93,96,38,"fuel1=705"
2014-05-05 19:24:29,53.578726,-2.266872,104,75,56,"fuel1=704"
2014-05-05 19:24:43,53.57911,-2.263872,112,89,52,"fuel1=703"
2014-05-05 19:24:57,53.579178,-2.260762,117,67,53,"fuel1=702"
2014-05-05 19:25:10,53.580182,-2.25805,108,66,56,"fuel1=701"
2014-05-05 19:25:23,53.580947,-2.255118,90,59,40,"fuel1=700"
2014-05-05 19:25:33,53.581101,-2.254372,93,36,11,"fuel1=699"
2014-05-05 19:25:40,53.581146,-2.254032,104,58,13,"fuel1=698"
2014-05-05 19:25:43,53.581149,-2.253892,106,94,15,"fuel1=697"
2014-05-05 19:25:44,53.58113,-2.253813,107,117,17,"fuel1=696"
2014-05-05 19:25:46,53.581056,-2.253678,110,142,22,"fuel1=695"
2014-05-05 19:26:02,53.57959,-2.251602,111,136,63,"fuel1=694"
2014-05-05 19:26:12,53.57872,-2.249675,113,114,54,"fuel1=693"
2014-05-05 19:26:17,53.57864,-2.24857,113,91,54,"fuel1=692"
2014-05-05 19:26:30,53.579011,-2.245423,111,73,51,"fuel1=691"
2014-05-05 19:26:44,53.579734,-2.242473,110,68,56,"fuel1=690"
2014-05-05 19:26:58,53.580582,-2.239687,115,50,52,"fuel1=689"
2014-05-05 19:27:13,53.581837,-2.237407,106,45,49,"fuel1=688"
2014-05-05 19:27:26,53.583056,-2.235177,113,40,55,"fuel1=687"
2014-05-05 19:27:40,53.584573,-2.233472,118,24,54,"fuel1=686"
2014-05-05 19:27:54,53.586122,-2.231677,123,45,49,"fuel1=685"
2014-05-05 19:28:07,53.586918,-2.230592,121,23,33,"fuel1=684"
2014-05-05 19:28:25,53.588634,-2.229257,121,22,45,"fuel1=683"
2014-05-05 19:28:31,53.58913,-2.22904,121,358,16,"fuel1=682"
2014-05-05 19:28:34,53.589184,-2.229082,122,280,7,"fuel1=681"
2014-05-05 19:28:57,53.589389,-2.232175,113,278,36,"fuel1=680"
2014-05-05 19:29:01,53.589363,-2.232593,115,258,16,"fuel1=679"
2014-05-05 19:29:14,53.589085,-2.233723,120,235,25,"fuel1=678"
2014-05-05 19:29:35,53.588032,-2.236342,121,245,29,"fuel1=677"
2014-05-05 19:29:45,53.587862,-2.236708,121,145,6,"fuel1=676"
2014-05-05 19:29:48,53.587661,-2.236608,120,165,18,"fuel1=675"
2014-05-05 19:30:00,53.587094,-2.23651,122,188,21,"fuel1=674"
2014-05-05 19:30:04,53.586877,-2.23666,122,210,22,"fuel1=673"
2014-05-05 19:30:27,53.585882,-2.237585,118,235,22,"fuel1=672"
2014-05-05 19:30:31,53.585802,-2.237943,118,260,22,"fuel1=671"
2014-05-05 19:30:55,53.585734,-2.239663,129,282,17,"fuel1=670"
2014-05-05 19:31:03,53.585914,-2.240188,130,305,16,"fuel1=669"
2014-05-05 19:31:15,53.586067,-2.24056,130,310,0,"fuel1=668"
2014-05-05 19:31:53,53.586298,-2.240697,126,8,10,"fuel1=667"
2014-05-05 19:31:56,53.586429,-2.240633,124,31,12,"fuel1=666"
2014-05-05 19:31:59,53.586637,-2.240443,129,55,18,"fuel1=665"
2014-05-05 19:32:04,53.586787,-2.240045,128,81,20,"fuel1=664"
2014-05-05 19:32:38,53.586864,-2.23717,117,101,18,"fuel1=663"
2014-05-05 19:32:48,53.586803,-2.236843,115,119,0,"fuel1=662"
2014-05-05 19:32:56,53.586778,-2.236792,117,221,6,"fuel1=661"
2014-05-05 19:33:00,53.586694,-2.236855,113,206,0,"fuel1=660"
2014-05-05 19:33:18,53.58609,-2.237383,111,223,0,"fuel1=659"
2014-05-05 19:33:38,53.58609,-2.237402,112,23,9,"fuel1=658"
2014-05-05 19:34:03,53.587181,-2.236505,117,3,23,"fuel1=657"
2014-05-05 19:34:18,53.587878,-2.236695,121,36,7,"fuel1=656"
2014-05-05 19:34:20,53.587917,-2.236588,119,60,17,"fuel1=655"
2014-05-05 19:34:44,53.588922,-2.234028,117,52,29,"fuel1=654"
2014-05-05 19:34:52,53.589261,-2.233157,110,75,29,"fuel1=653"
2014-05-05 19:35:03,53.589366,-2.231838,107,96,33,"fuel1=652"
2014-05-05 19:35:25,53.589066,-2.229215,94,161,6,"fuel1=651"
2014-05-05 19:35:32,53.589002,-2.22905,102,190,12,"fuel1=650"
2014-05-05 19:35:55,53.587338,-2.230315,135,207,32,"fuel1=649"
2014-05-05 19:36:07,53.587181,-2.230425,129,202,0,"fuel1=648"
2014-05-05 19:36:27,53.586358,-2.231193,123,225,30,"fuel1=647"
2014-05-05 19:36:48,53.584947,-2.23313,126,206,39,"fuel1=646"
2014-05-05 19:37:04,53.583379,-2.234658,125,220,41,"fuel1=645"
2014-05-05 19:37:21,53.582042,-2.236898,118,234,43,"fuel1=644"
2014-05-05 19:38:04,53.581462,-2.2381,115,254,14,"fuel1=643"
2014-05-05 19:38:06,53.581462,-2.2382,116,279,10,"fuel1=642"
2014-05-05 19:38:13,53.581501,-2.238298,118,296,0,"fuel1=641"
2014-05-05 19:39:32,53.581683,-2.238475,124,322,6,"fuel1=640"
2014-05-05 19:39:43,53.581814,-2.238748,117,315,0,"fuel1=639"
2014-05-05 19:39:54,53.582115,-2.2392,118,343,19,"fuel1=638"
2014-05-05 19:40:05,53.582445,-2.239257,118,358,0,"fuel1=637"
2014-05-05 19:40:48,53.58247,-2.239225,114,50,6,"fuel1=636"
2014-05-05 19:40:51,53.582499,-2.239145,114,71,11,"fuel1=635"
2014-05-05 19:40:54,53.582515,-2.238965,114,96,15,"fuel1=634"
2014-05-05 19:40:58,53.582448,-2.23867,115,116,18,"fuel1=633"
2014-05-05 19:41:04,53.582378,-2.238262,115,90,13,"fuel1=632"
2014-05-05 19:41:05,53.58241,-2.238158,115,61,12,"fuel1=631"
2014-05-05 19:41:08,53.582509,-2.237997,113,39,17,"fuel1=630"
2014-05-05 19:41:39,53.583866,-2.235972,114,41,24,"fuel1=629"
2014-05-05 19:41:53,53.584102,-2.23563,115,39,0,"fuel1=628"
2014-05-05 19:42:08,53.584314,-2.2354,116,7,9,"fuel1=627"
2014-05-05 19:42:10,53.584381,-2.235398,117,338,10,"fuel1=626"
2014-05-05 19:42:12,53.584381,-2.235398,116,338,0,"fuel1=625"
2014-05-05 19:42:15,53.584477,-2.235492,114,316,10,"fuel1=624"
2014-05-05 19:42:27,53.584691,-2.235798,115,335,0,"fuel1=623"
2014-05-05 19:52:27,53.584691,-2.235798,124,335,0,"fuel1=622"
2014-05-05 19:56:28,53.584419,-2.23567,100,358,7,"fuel1=621"
2014-05-05 20:06:28,53.584563,-2.235805,119,5,0,"fuel1=620"
2014-05-05 20:21:28,53.584563,-2.235805,119,5,0,"fuel1=619"
2014-05-05 20:21:36,53.584739,-2.235915,110,314,6,"fuel1=618"
2014-05-05 20:21:44,53.584797,-2.236057,112,253,6,"fuel1=617"
2014-05-05 20:21:45,53.584784,-2.236077,112,229,6,"fuel1=616"
2014-05-05 20:31:45,53.584755,-2.236105,119,199,0,"fuel1=1000"
2014-05-05 20:32:21,53.584774,-2.236057,120,250,6,"fuel1=999"
2014-05-05 20:32:22,53.584771,-2.236072,118,217,6,"fuel1=998"
2014-05-05 20:32:27,53.58471,-2.23606,118,126,7,"fuel1=997"
2014-05-05 20:32:53,53.584336,-2.235335,114,139,0,"fuel1=996"
2014-05-05 20:33:03,53.58432,-2.23529,119,54,6,"fuel1=995"
2014-05-05 20:33:22,53.584742,-2.234635,117,33,6,"fuel1=994"
2014-05-05 20:33:26,53.584778,-2.234645,117,326,6,"fuel1=993"
2014-05-05 20:33:28,53.584794,-2.234703,117,288,7,"fuel1=992"
2014-05-05 20:33:30,53.584794,-2.23478,117,282,4,"fuel1=991"
2014-05-05 20:33:33,53.584819,-2.23489,116,311,10,"fuel1=990"
2014-05-05 20:33:40,53.584934,-2.23504,115,325,4,"fuel1=989"
2014-05-05 20:33:56,53.585146,-2.23539,114,305,8,"fuel1=988"
2014-05-05 20:34:02,53.585216,-2.235683,115,285,12,"fuel1=987"
2014-05-05 20:34:07,53.58521,-2.235917,114,260,10,"fuel1=986"
2014-05-05 20:34:19,53.585059,-2.236433,113,239,9,"fuel1=985"
2014-05-05 20:34:32,53.58489,-2.236783,112,228,0,"fuel1=984"
2014-05-05 20:34:38,53.584781,-2.236945,114,208,7,"fuel1=983"
2014-05-05 20:34:41,53.584733,-2.236963,113,183,11,"fuel1=982"
2014-05-05 20:34:42,53.584714,-2.236935,113,158,11,"fuel1=981"
2014-05-05 20:34:44,53.584669,-2.236855,113,130,13,"fuel1=980"
2014-05-05 20:35:05,53.584083,-2.235767,113,154,13,"fuel1=979"
2014-05-05 20:35:08,53.583978,-2.235757,113,197,12,"fuel1=978"
2014-05-05 20:35:09,53.583898,-2.235848,115,218,17,"fuel1=977"
2014-05-05 20:35:40,53.582525,-2.237943,115,223,24,"fuel1=976"
2014-05-05 20:35:54,53.581994,-2.238688,115,188,9,"fuel1=975"
2014-05-05 20:35:55,53.581978,-2.238673,114,156,7,"fuel1=974"
2014-05-05 20:36:00,53.581978,-2.238673,114,156,0,"fuel1=973"
2014-05-05 20:37:39,53.581802,-2.2383,125,132,7,"fuel1=972"
2014-05-05 20:37:52,53.581622,-2.237975,119,124,0,"fuel1=971"
2014-05-05 20:37:54,53.581603,-2.237895,120,86,8,"fuel1=970"
2014-05-05 20:37:56,53.581626,-2.237795,121,62,15,"fuel1=969"
2014-05-05 20:39:33,53.582774,-2.23554,121,41,29,"fuel1=968"
2014-05-05 20:39:51,53.584262,-2.233683,119,26,45,"fuel1=967"
2014-05-05 20:40:06,53.585926,-2.232062,117,39,52,"fuel1=966"
2014-05-05 20:40:19,53.586909,-2.230627,113,18,34,"fuel1=965"
2014-05-05 20:40:37,53.588582,-2.229307,111,21,40,"fuel1=964"
2014-05-05 20:40:55,53.590195,-2.228852,108,359,37,"fuel1=963"
2014-05-05 20:41:14,53.591997,-2.228712,103,2,41,"fuel1=962"
2014-05-05 20:41:35,53.593446,-2.228707,106,29,12,"fuel1=961"
2014-05-05 20:41:36,53.593472,-2.22866,106,50,15,"fuel1=960"
2014-05-05 20:41:44,53.593654,-2.227952,106,71,26,"fuel1=959"
2014-05-05 20:42:05,53.594038,-2.224928,117,93,38,"fuel1=958"
2014-05-05 20:42:25,53.593968,-2.222035,119,72,31,"fuel1=957"
2014-05-05 20:42:35,53.594294,-2.22095,117,102,19,"fuel1=956"
2014-05-05 20:42:36,53.594266,-2.220902,117,134,18,"fuel1=955"
2014-05-05 20:42:59,53.593043,-2.21845,118,126,48,"fuel1=954"
2014-05-05 20:43:07,53.592643,-2.217292,117,101,39,"fuel1=953"
2014-05-05 20:43:20,53.592502,-2.215035,121,121,41,"fuel1=952"
2014-05-05 20:43:31,53.591555,-2.213522,117,141,50,"fuel1=951"
2014-05-05 20:43:46,53.58992,-2.211803,125,146,51,"fuel1=950"
2014-05-05 20:43:58,53.588547,-2.210642,131,166,46,"fuel1=949"
2014-05-05 20:44:14,53.58671,-2.209978,129,167,47,"fuel1=948"
2014-05-05 20:44:27,53.585389,-2.209333,122,187,36,"fuel1=947"
2014-05-05 20:44:39,53.584054,-2.210202,129,207,42,"fuel1=946"
2014-05-05 20:45:00,53.582579,-2.211453,132,179,15,"fuel1=945"
2014-05-05 20:45:01,53.58255,-2.211418,132,156,16,"fuel1=944"
2014-05-05 20:45:02,53.582518,-2.211353,131,133,17,"fuel1=943"
2014-05-05 20:45:11,53.582211,-2.21032,130,113,35,"fuel1=942"
2014-05-05 20:45:30,53.581546,-2.207863,135,138,18,"fuel1=941"
2014-05-05 20:45:32,53.581443,-2.207812,134,169,23,"fuel1=940"
2014-05-05 20:45:52,53.579606,-2.20745,127,151,25,"fuel1=939"
2014-05-05 20:45:54,53.579498,-2.207423,127,184,23,"fuel1=938"
2014-05-05 20:45:57,53.579392,-2.207507,126,204,24,"fuel1=937"
2014-05-05 20:46:01,53.579117,-2.207615,125,184,30,"fuel1=936"
2014-05-05 20:46:20,53.577376,-2.20721,116,157,25,"fuel1=935"
2014-05-05 20:46:22,53.577286,-2.207067,118,130,21,"fuel1=934"
2014-05-05 20:46:23,53.577238,-2.206897,120,106,21,"fuel1=933"
2014-05-05 20:46:28,53.577213,-2.20635,123,81,26,"fuel1=932"
2014-05-05 20:46:31,53.577293,-2.206043,122,61,27,"fuel1=931"
2014-05-05 20:46:46,53.578362,-2.203518,116,51,65,"fuel1=930"
2014-05-05 20:46:57,53.579626,-2.200948,122,50,79,"fuel1=929"
2014-05-05 20:47:06,53.580803,-2.19839,123,54,87,"fuel1=928"
2014-05-05 20:47:16,53.581872,-2.195527,124,60,91,"fuel1=927"
2014-05-05 20:47:24,53.582707,-2.192567,126,67,98,"fuel1=926"
2014-05-05 20:47:32,53.583347,-2.189333,129,73,101,"fuel1=925"
2014-05-05 20:47:40,53.583805,-2.185558,126,81,102,"fuel1=924"
2014-05-05 20:47:47,53.584086,-2.182543,125,79,104,"fuel1=923"
2014-05-05 20:47:54,53.584541,-2.1796,131,72,102,"fuel1=922"
2014-05-05 20:48:02,53.585277,-2.176495,141,66,96,"fuel1=921"
2014-05-05 20:48:10,53.585936,-2.17355,147,73,92,"fuel1=920"
2014-05-05 20:48:19,53.586182,-2.170512,150,87,91,"fuel1=919"
2014-05-05 20:48:28,53.586064,-2.167122,153,94,90,"fuel1=918"
2014-05-05 20:48:36,53.58601,-2.16402,154,87,92,"fuel1=917"
2014-05-05 20:48:44,53.586298,-2.160912,153,76,94,"fuel1=916"
2014-05-05 20:48:52,53.586938,-2.157942,151,65,94,"fuel1=915"
2014-05-05 20:48:59,53.587853,-2.155188,152,60,93,"fuel1=914"
2014-05-05 20:49:07,53.588794,-2.1524,156,62,96,"fuel1=913"
2014-05-05 20:49:15,53.589626,-2.14948,161,66,95,"fuel1=912"
2014-05-05 20:49:23,53.590339,-2.146535,165,68,93,"fuel1=911"
2014-05-05 20:49:32,53.591005,-2.14361,168,69,94,"fuel1=910"
2014-05-05 20:49:41,53.591702,-2.14063,171,67,94,"fuel1=909"
2014-05-05 20:49:49,53.592381,-2.137625,172,69,96,"fuel1=908"
2014-05-05 20:49:57,53.593075,-2.134528,170,69,98,"fuel1=907"
2014-05-05 20:50:04,53.59385,-2.131467,166,64,100,"fuel1=906"
2014-05-05 20:50:12,53.594797,-2.128447,169,60,100,"fuel1=905"
2014-05-05 20:50:20,53.595901,-2.125613,170,54,100,"fuel1=904"
2014-05-05 20:50:28,53.597155,-2.122963,169,49,101,"fuel1=903"
2014-05-05 20:50:36,53.598467,-2.120373,170,51,101,"fuel1=902"
2014-05-05 20:50:45,53.599638,-2.117582,168,57,101,"fuel1=901"
2014-05-05 20:50:53,53.60065,-2.114607,162,61,102,"fuel1=900"
2014-05-05 20:51:01,53.601674,-2.11165,158,59,100,"fuel1=899"
2014-05-05 20:51:09,53.602723,-2.108753,158,58,100,"fuel1=898"
2014-05-05 20:51:16,53.603818,-2.10593,160,56,100,"fuel1=897"
2014-05-05 20:51:24,53.604938,-2.103132,163,55,100,"fuel1=896"
2014-05-05 20:51:32,53.606086,-2.100347,166,54,100,"fuel1=895"
2014-05-05 20:51:41,53.607261,-2.097562,171,53,101,"fuel1=894"
2014-05-05 20:51:49,53.60856,-2.094952,174,45,101,"fuel1=893"
2014-05-05 20:51:57,53.61008,-2.092708,179,38,101,"fuel1=892"
2014-05-05 20:52:05,53.611805,-2.09087,189,28,101,"fuel1=891"
2014-05-05 20:52:13,53.613667,-2.089527,196,19,101,"fuel1=890"
2014-05-05 20:52:20,53.61561,-2.088573,204,16,101,"fuel1=889"
2014-05-05 20:52:28,53.617517,-2.087387,213,26,101,"fuel1=888"
2014-05-05 20:52:36,53.619232,-2.085582,220,38,101,"fuel1=887"
2014-05-05 20:52:44,53.620678,-2.08317,226,47,101,"fuel1=886"
2014-05-05 20:52:52,53.622054,-2.080697,229,46,101,"fuel1=885"
2014-05-05 20:53:01,53.623376,-2.078137,236,52,101,"fuel1=884"
2014-05-05 20:53:09,53.624362,-2.075133,247,67,101,"fuel1=883"
2014-05-05 20:53:17,53.624829,-2.071813,255,83,101,"fuel1=882"
2014-05-05 20:53:25,53.624806,-2.068408,263,92,101,"fuel1=881"
2014-05-05 20:53:33,53.624669,-2.064992,270,92,102,"fuel1=880"
2014-05-05 20:53:40,53.624611,-2.061587,280,89,101,"fuel1=879"
2014-05-05 20:53:48,53.624646,-2.058183,287,87,101,"fuel1=878"
2014-05-05 20:53:56,53.624758,-2.054758,295,85,101,"fuel1=877"
2014-05-05 20:54:04,53.624963,-2.051368,303,82,101,"fuel1=876"
2014-05-05 20:54:13,53.625424,-2.048057,313,71,101,"fuel1=875"
2014-05-05 20:54:21,53.626275,-2.044963,326,61,101,"fuel1=874"
2014-05-05 20:54:29,53.627437,-2.042173,334,52,101,"fuel1=873"
2014-05-05 20:54:37,53.628528,-2.0393,341,63,101,"fuel1=872"
2014-05-05 20:54:45,53.629187,-2.036085,349,77,101,"fuel1=871"
2014-05-05 20:54:52,53.629363,-2.03268,357,88,102,"fuel1=870"
2014-05-05 20:55:00,53.629414,-2.029262,361,87,101,"fuel1=869"
2014-05-05 20:55:08,53.62952,-2.025828,362,85,101,"fuel1=868"
2014-05-05 20:55:16,53.629677,-2.02241,366,84,101,"fuel1=867"
2014-05-05 20:55:25,53.629888,-2.018997,370,82,102,"fuel1=866"
2014-05-05 20:55:33,53.630192,-2.015598,371,81,102,"fuel1=865"
2014-05-05 20:55:41,53.630566,-2.012217,368,78,102,"fuel1=864"
2014-05-05 20:55:49,53.631024,-2.008852,363,75,102,"fuel1=863"
2014-05-05 20:55:57,53.631654,-2.005567,357,70,102,"fuel1=862"
2014-05-05 20:56:04,53.632346,-2.002353,351,70,101,"fuel1=861"
2014-05-05 20:56:12,53.633008,-1.999148,349,71,100,"fuel1=860"
2014-05-05 20:56:20,53.633632,-1.995913,350,72,101,"fuel1=859"
2014-05-05 20:56:28,53.634211,-1.992625,347,74,101,"fuel1=858"
2014-05-05 20:56:37,53.634781,-1.989302,340,73,102,"fuel1=857"
2014-05-05 20:56:45,53.635398,-1.986028,333,72,102,"fuel1=856"
2014-05-05 20:56:53,53.636083,-1.98281,323,69,102,"fuel1=855"
2014-05-05 20:57:01,53.636832,-1.979603,319,67,102,"fuel1=854"
2014-05-05 20:57:08,53.637658,-1.976445,314,65,102,"fuel1=853"
2014-05-05 20:57:16,53.63849,-1.973302,309,66,102,"fuel1=852"
2014-05-05 20:57:24,53.639267,-1.97013,300,68,102,"fuel1=851"
