dt,lat,lng,altitude,angle,speed,params
2014-05-05 16:08:56,51.41096,5.429642,20,173,93,""
2014-05-05 16:09:04,51.409008,5.429855,20,177,100,""
2014-05-05 16:09:12,51.407098,5.429932,26,174,87,""
2014-05-05 16:09:18,51.405885,5.430547,33,152,86,""
2014-05-05 16:09:24,51.40488,5.431915,34,130,90,""
2014-05-05 16:09:29,51.404346,5.433556,32,109,96,""
2014-05-05 16:09:34,51.404198,5.435575,27,88,103,""
2014-05-05 16:09:41,51.404621,5.438668,22,78,118,""
2014-05-05 16:09:48,51.404918,5.441623,18,83,125,""
2014-05-05 16:09:53,51.40505,5.444652,18,88,126,""
2014-05-05 16:09:59,51.405101,5.447725,19,88,129,""
2014-05-05 16:10:05,51.405158,5.450863,21,88,131,""
2014-05-05 16:10:11,51.40521,5.454027,22,88,131,""
2014-05-05 16:10:17,51.405274,5.457165,22,87,130,""
2014-05-05 16:10:23,51.405334,5.460288,23,88,130,""
2014-05-05 16:10:29,51.405389,5.463408,25,88,130,""
2014-05-05 16:10:36,51.405434,5.466552,24,88,130,""
2014-05-05 16:10:41,51.405408,5.46969,23,91,130,""
2014-05-05 16:10:47,51.405312,5.472818,23,92,130,""
2014-05-05 16:10:53,51.405187,5.475758,21,94,120,""
2014-05-05 16:11:00,51.405114,5.478965,21,90,112,""
2014-05-05 16:11:07,51.405021,5.482052,22,93,110,""
2014-05-05 16:11:14,51.404854,5.485108,21,94,110,""
2014-05-05 16:11:21,51.4048,5.488217,22,89,111,""
2014-05-05 16:11:28,51.404733,5.491148,24,95,102,""
2014-05-05 16:11:37,51.404246,5.494177,21,101,94,""
2014-05-05 16:11:44,51.404269,5.497072,19,81,90,""
2014-05-05 16:11:54,51.404627,5.500124,16,94,64,""
2014-05-05 16:12:00,51.404477,5.50115,19,117,47,""
2014-05-05 16:12:08,51.404,5.502594,19,97,55,""
2014-05-05 16:12:11,51.404077,5.50324,18,72,56,""
2014-05-05 16:12:22,51.404714,5.505962,19,85,80,""
2014-05-05 16:12:31,51.40481,5.50916,22,86,97,""
2014-05-05 16:12:38,51.40489,5.512088,21,88,109,""
2014-05-05 16:12:46,51.404899,5.515383,20,89,121,""
2014-05-05 16:12:51,51.404902,5.518415,21,89,127,""
2014-05-05 16:12:57,51.404931,5.521528,22,90,130,""
2014-05-05 16:13:03,51.404893,5.524652,21,91,130,""
2014-05-05 16:13:09,51.40488,5.527783,21,89,130,""
2014-05-05 16:13:15,51.404877,5.530918,20,90,131,""
2014-05-05 16:13:21,51.40488,5.53405,21,90,130,""
2014-05-05 16:13:27,51.404877,5.53719,20,90,130,""
2014-05-05 16:13:33,51.404874,5.540323,20,90,130,""
2014-05-05 16:13:40,51.404858,5.543455,19,90,130,""
2014-05-05 16:13:45,51.404864,5.546583,20,89,130,""
2014-05-05 16:13:51,51.40495,5.549705,23,86,130,""
2014-05-05 16:13:57,51.405168,5.552802,24,82,130,""
2014-05-05 16:14:03,51.405533,5.555867,27,77,130,""
2014-05-05 16:14:09,51.406042,5.5589,27,73,130,""
2014-05-05 16:14:15,51.406688,5.561862,24,69,131,""
2014-05-05 16:14:21,51.407456,5.564755,20,65,130,""
2014-05-05 16:14:28,51.408349,5.567537,17,61,130,""
2014-05-05 16:14:34,51.40929,5.570265,16,61,130,""
2014-05-05 16:14:39,51.410234,5.57299,16,60,130,""
2014-05-05 16:14:45,51.411174,5.575718,17,61,132,""
2014-05-05 16:14:51,51.412118,5.578464,18,61,131,""
2014-05-05 16:14:57,51.413053,5.581207,18,61,130,""
2014-05-05 16:15:03,51.413994,5.583957,17,61,130,""
2014-05-05 16:15:09,51.414944,5.586703,18,61,130,""
2014-05-05 16:15:15,51.415891,5.589446,18,61,130,""
2014-05-05 16:15:22,51.416813,5.592208,17,62,130,""
2014-05-05 16:15:27,51.417645,5.59505,18,66,130,""
2014-05-05 16:15:33,51.418349,5.597977,19,70,130,""
2014-05-05 16:15:39,51.418918,5.600985,20,74,130,""
2014-05-05 16:15:45,51.419357,5.604055,20,77,130,""
2014-05-05 16:15:51,51.41968,5.607148,22,81,130,""
2014-05-05 16:15:57,51.419936,5.610257,22,82,130,""
2014-05-05 16:16:03,51.420224,5.613352,22,80,130,""
2014-05-05 16:16:09,51.420518,5.616452,23,81,130,""
2014-05-05 16:16:15,51.420819,5.61954,26,80,131,""
2014-05-05 16:16:21,51.421104,5.622645,23,81,130,""
2014-05-05 16:16:27,51.421392,5.625754,23,81,131,""
2014-05-05 16:16:33,51.421693,5.628848,24,81,130,""
2014-05-05 16:16:39,51.421994,5.631942,24,81,130,""
2014-05-05 16:16:45,51.422282,5.635038,24,81,130,""
2014-05-05 16:16:51,51.422586,5.63814,23,81,131,""
2014-05-05 16:16:57,51.422877,5.641248,23,81,130,""
2014-05-05 16:17:03,51.423174,5.644345,23,81,130,""
2014-05-05 16:17:09,51.423469,5.647442,23,82,130,""
2014-05-05 16:17:15,51.423661,5.650562,23,86,130,""
2014-05-05 16:17:21,51.423696,5.653682,22,90,130,""
2014-05-05 16:17:27,51.423651,5.65681,22,90,130,""
2014-05-05 16:17:33,51.423606,5.659943,21,91,130,""
2014-05-05 16:17:39,51.423568,5.663075,20,91,130,""
2014-05-05 16:17:46,51.42352,5.666204,19,91,130,""
2014-05-05 16:17:51,51.423472,5.669334,18,91,130,""
2014-05-05 16:17:57,51.423427,5.672465,18,91,130,""
2014-05-05 16:18:03,51.423389,5.6756,21,91,130,""
2014-05-05 16:18:09,51.423341,5.678733,22,91,130,""
2014-05-05 16:18:15,51.423267,5.681845,27,92,130,""
2014-05-05 16:18:21,51.423152,5.684982,27,93,131,""
2014-05-05 16:18:27,51.422995,5.688118,25,95,130,""
2014-05-05 16:18:33,51.422803,5.691235,25,96,130,""
2014-05-05 16:18:40,51.422557,5.694345,26,97,130,""
2014-05-05 16:18:45,51.422307,5.697448,29,97,130,""
2014-05-05 16:18:51,51.422061,5.700558,30,97,131,""
2014-05-05 16:18:57,51.421814,5.703688,27,96,132,""
2014-05-05 16:19:03,51.421594,5.706793,24,97,130,""
2014-05-05 16:19:09,51.421341,5.70989,23,97,130,""
2014-05-05 16:19:15,51.421094,5.71299,23,97,130,""
2014-05-05 16:19:21,51.420842,5.716085,23,97,130,""
2014-05-05 16:19:28,51.420579,5.71919,23,98,130,""
2014-05-05 16:19:33,51.420339,5.722302,24,95,131,""
2014-05-05 16:19:39,51.420192,5.725433,23,93,130,""
2014-05-05 16:19:45,51.420122,5.728572,22,91,131,""
2014-05-05 16:19:51,51.420106,5.731703,22,89,132,""
2014-05-05 16:19:57,51.420166,5.734835,22,88,131,""
2014-05-05 16:20:03,51.420246,5.737965,22,89,130,""
2014-05-05 16:20:09,51.420195,5.741102,21,92,131,""
2014-05-05 16:20:16,51.420042,5.74422,22,95,130,""
2014-05-05 16:20:21,51.419792,5.74732,27,98,130,""
2014-05-05 16:20:27,51.419421,5.750385,31,102,131,""
2014-05-05 16:20:33,51.41897,5.753423,32,102,130,""
2014-05-05 16:20:39,51.418541,5.756474,32,102,130,""
2014-05-05 16:20:45,51.418109,5.759532,32,102,130,""
2014-05-05 16:20:51,51.417683,5.76259,32,102,130,""
2014-05-05 16:20:57,51.417251,5.765652,31,103,131,""
2014-05-05 16:21:04,51.416768,5.768702,28,104,131,""
2014-05-05 16:21:09,51.416224,5.771702,26,107,130,""
2014-05-05 16:21:15,51.415626,5.774675,27,108,130,""
2014-05-05 16:21:21,51.414973,5.777626,25,109,130,""
2014-05-05 16:21:27,51.414288,5.780555,23,111,130,""
2014-05-05 16:21:33,51.413542,5.783447,23,112,130,""
2014-05-05 16:21:39,51.412762,5.786324,22,114,131,""
2014-05-05 16:21:45,51.41192,5.789155,23,115,130,""
2014-05-05 16:21:51,51.41103,5.791952,24,117,130,""
2014-05-05 16:21:57,51.410125,5.794735,23,117,130,""
2014-05-05 16:22:03,51.409232,5.797525,23,117,130,""
2014-05-05 16:22:09,51.408333,5.8003,24,117,130,""
2014-05-05 16:22:15,51.407437,5.803074,28,117,130,""
2014-05-05 16:22:21,51.406541,5.805872,29,116,131,""
2014-05-05 16:22:27,51.405654,5.808682,27,117,131,""
2014-05-05 16:22:33,51.404752,5.811465,26,117,130,""
2014-05-05 16:22:39,51.403869,5.81425,26,116,130,""
2014-05-05 16:22:45,51.403034,5.817077,26,114,130,""
2014-05-05 16:22:52,51.40225,5.819935,26,113,130,""
2014-05-05 16:22:58,51.401494,5.822822,27,111,130,""
2014-05-05 16:23:04,51.400781,5.825736,28,111,130,""
2014-05-05 16:23:10,51.400054,5.828643,27,111,130,""
2014-05-05 16:23:16,51.399331,5.83155,27,111,130,""
2014-05-05 16:23:22,51.398608,5.834455,27,111,130,""
2014-05-05 16:23:28,51.397875,5.837353,28,111,129,""
2014-05-05 16:23:34,51.397158,5.84026,29,111,130,""
2014-05-05 16:23:40,51.396435,5.843175,27,111,130,""
2014-05-05 16:23:47,51.395722,5.846093,25,111,130,""
2014-05-05 16:23:52,51.395002,5.848998,26,111,131,""
2014-05-05 16:23:58,51.394285,5.851914,28,111,130,""
2014-05-05 16:24:04,51.393555,5.854828,28,111,130,""
2014-05-05 16:24:10,51.392829,5.857736,29,111,130,""
2014-05-05 16:24:16,51.392109,5.86065,31,111,130,""
2014-05-05 16:24:22,51.391392,5.863555,33,111,131,""
2014-05-05 16:24:28,51.390646,5.86646,33,112,131,""
2014-05-05 16:24:34,51.389859,5.869328,32,114,130,""
2014-05-05 16:24:41,51.389037,5.872167,31,115,130,""
2014-05-05 16:24:46,51.388221,5.87501,31,114,130,""
2014-05-05 16:24:52,51.387402,5.877862,30,114,130,""
2014-05-05 16:24:58,51.386579,5.880702,31,114,130,""
2014-05-05 16:25:04,51.38575,5.883537,31,114,130,""
2014-05-05 16:25:10,51.384931,5.886384,31,114,130,""
2014-05-05 16:25:16,51.384112,5.889226,30,114,130,""
2014-05-05 16:25:22,51.383293,5.892072,30,114,130,""
2014-05-05 16:25:28,51.38247,5.894915,30,114,130,""
2014-05-05 16:25:34,51.381658,5.897765,30,114,130,""
2014-05-05 16:25:40,51.380832,5.900602,30,114,130,""
2014-05-05 16:25:46,51.38007,5.903482,30,111,131,""
2014-05-05 16:25:52,51.379411,5.906425,32,108,130,""
2014-05-05 16:25:58,51.378829,5.909418,32,106,130,""
2014-05-05 16:26:04,51.378352,5.91245,34,102,130,""
2014-05-05 16:26:10,51.377994,5.915528,36,99,130,""
2014-05-05 16:26:16,51.377693,5.918634,38,97,131,""
2014-05-05 16:26:22,51.377491,5.921755,38,94,131,""
2014-05-05 16:26:28,51.377379,5.924888,39,92,130,""
2014-05-05 16:26:34,51.377376,5.928022,37,89,131,""
2014-05-05 16:26:40,51.377437,5.931158,35,87,131,""
2014-05-05 16:26:46,51.377526,5.93429,33,88,130,""
2014-05-05 16:26:52,51.377597,5.937396,31,86,128,""
2014-05-05 16:26:58,51.377648,5.940516,32,89,130,""
2014-05-05 16:27:04,51.377674,5.943656,33,88,130,""
2014-05-05 16:27:11,51.377725,5.946798,33,88,130,""
2014-05-05 16:27:16,51.377782,5.949932,32,88,130,""
2014-05-05 16:27:22,51.377834,5.953065,32,88,130,""
2014-05-05 16:27:28,51.377894,5.956197,32,88,130,""
2014-05-05 16:27:34,51.377949,5.95933,32,88,131,""
2014-05-05 16:27:40,51.377997,5.962458,33,88,130,""
2014-05-05 16:27:46,51.378042,5.965588,33,89,131,""
2014-05-05 16:27:52,51.378026,5.968717,34,91,136,""
2014-05-05 16:27:58,51.377891,5.971843,32,95,130,""
2014-05-05 16:28:04,51.377654,5.974946,33,96,130,""
2014-05-05 16:28:10,51.37745,5.978056,34,95,130,""
2014-05-05 16:28:16,51.377338,5.981175,35,92,130,""
2014-05-05 16:28:22,51.377331,5.984307,36,89,131,""
2014-05-05 16:28:28,51.377411,5.98744,34,86,131,""
2014-05-05 16:28:34,51.377578,5.990568,30,84,131,""
2014-05-05 16:28:40,51.377782,5.993687,28,83,130,""
2014-05-05 16:28:46,51.378032,5.996792,27,82,130,""
2014-05-05 16:28:52,51.378301,5.999898,28,82,130,""
2014-05-05 16:28:59,51.378605,6.003525,27,82,130,""
2014-05-05 16:29:05,51.378883,6.006623,27,81,130,""
2014-05-05 16:29:11,51.3792,6.009713,25,80,130,""
2014-05-05 16:29:17,51.379565,6.012798,24,78,131,""
2014-05-05 16:29:23,51.379981,6.015862,26,77,130,""
2014-05-05 16:29:29,51.380435,6.018917,27,76,130,""
2014-05-05 16:29:35,51.380922,6.021937,26,75,130,""
2014-05-05 16:29:41,51.381456,6.024938,24,73,130,""
2014-05-05 16:29:48,51.382042,6.02791,24,72,130,""
2014-05-05 16:29:53,51.382653,6.030873,24,72,131,""
2014-05-05 16:29:59,51.38327,6.033844,22,70,131,""
2014-05-05 16:30:05,51.383971,6.036775,21,68,130,""
2014-05-05 16:30:11,51.384701,6.03967,21,67,130,""
2014-05-05 16:30:17,51.385443,6.04257,21,67,130,""
2014-05-05 16:30:23,51.386186,6.045467,21,67,130,""
2014-05-05 16:30:29,51.386918,6.048375,20,68,130,""
2014-05-05 16:30:35,51.387664,6.051272,20,67,130,""
2014-05-05 16:30:41,51.38841,6.05417,19,67,129,""
2014-05-05 16:30:47,51.389107,6.0569,20,67,121,""
2014-05-05 16:30:54,51.389901,6.05995,21,67,116,""
2014-05-05 16:31:01,51.390653,6.062887,21,67,112,""
2014-05-05 16:31:08,51.391395,6.065794,21,67,114,""
2014-05-05 16:31:15,51.392163,6.068782,21,67,114,""
2014-05-05 16:31:22,51.39287,6.07159,21,68,104,""
2014-05-05 16:31:30,51.393526,6.074453,21,71,92,""
2014-05-05 16:31:38,51.39393,6.077293,22,82,88,""
2014-05-05 16:31:44,51.39385,6.079228,24,104,79,""
2014-05-05 16:31:55,51.393248,6.081867,25,84,67,""
2014-05-05 16:32:04,51.393437,6.083893,29,62,32,""
2014-05-05 16:32:06,51.393536,6.084005,28,23,27,""
2014-05-05 16:32:08,51.39369,6.084014,29,359,32,""
2014-05-05 16:32:21,51.395568,6.083753,26,355,64,""
2014-05-05 16:32:27,51.396198,6.083725,28,20,30,""
2014-05-05 16:32:29,51.396246,6.083792,27,40,28,""
2014-05-05 16:32:30,51.39631,6.084007,26,68,32,""
2014-05-05 16:32:43,51.397184,6.086638,26,57,62,""
2014-05-05 16:32:48,51.397418,6.087382,25,80,31,""
2014-05-05 16:32:49,51.397408,6.087477,25,101,25,""
2014-05-05 16:32:50,51.397373,6.087544,22,130,20,""
2014-05-05 16:32:51,51.397312,6.08761,19,182,16,""
2014-05-05 16:32:56,51.396954,6.087587,21,205,29,""
2014-05-05 16:33:00,51.396707,6.08733,23,184,10,""
2014-05-05 16:33:08,51.396576,6.087306,16,179,0,""
2014-05-05 16:41:37,51.396576,6.087306,24,0,0,""
2014-05-05 16:41:55,51.396134,6.087924,20,102,12,""
2014-05-05 16:41:57,51.396118,6.088143,17,77,13,""
2014-05-05 16:42:10,51.396173,6.089235,9,49,16,""
2014-05-05 16:42:14,51.396294,6.089383,15,27,21,""
2014-05-05 16:42:32,51.397037,6.090115,23,357,12,""
2014-05-05 16:42:34,51.397126,6.090047,24,322,19,""
2014-05-05 16:42:51,51.398022,6.088376,23,300,24,""
2014-05-05 16:42:52,51.398022,6.088304,22,273,22,""
2014-05-05 16:42:54,51.397958,6.08819,21,217,21,""
2014-05-05 16:43:06,51.397258,6.086804,29,237,45,""
2014-05-05 16:43:22,51.3964,6.084222,35,251,34,""
2014-05-05 16:43:30,51.396224,6.083485,35,225,22,""
2014-05-05 16:43:31,51.396176,6.083446,36,205,22,""
2014-05-05 16:43:33,51.396058,6.083443,34,177,25,""
2014-05-05 16:43:48,51.394147,6.083738,34,175,55,""
2014-05-05 16:43:55,51.393491,6.083763,34,208,27,""
2014-05-05 16:43:57,51.393434,6.08359,33,248,27,""
2014-05-05 16:44:08,51.393334,6.081408,31,270,54,""
2014-05-05 16:44:11,51.393456,6.080824,29,300,51,""
2014-05-05 16:44:13,51.393651,6.080602,29,332,49,""
2014-05-05 16:44:15,51.393878,6.080582,27,4,46,""
2014-05-05 16:44:17,51.39409,6.080738,26,32,47,""
2014-05-05 16:44:19,51.394246,6.081045,25,56,49,""
2014-05-05 16:44:22,51.394365,6.081672,24,76,56,""
2014-05-05 16:44:32,51.394426,6.084652,15,91,83,""
2014-05-05 16:44:40,51.394336,6.087693,17,92,99,""
2014-05-05 16:44:47,51.394218,6.09076,19,93,118,""
2014-05-05 16:44:53,51.394109,6.093685,20,93,127,""
2014-05-05 16:44:59,51.393994,6.096796,20,93,133,""
2014-05-05 16:45:05,51.393872,6.099925,22,93,133,""
2014-05-05 16:45:11,51.393754,6.103034,23,93,132,""
2014-05-05 16:45:17,51.393642,6.106127,26,93,129,""
2014-05-05 16:45:23,51.393523,6.109218,28,93,130,""
2014-05-05 16:45:29,51.393398,6.112328,27,93,132,""
2014-05-05 16:45:35,51.393325,6.11544,24,91,130,""
2014-05-05 16:45:41,51.393315,6.118542,20,89,129,""
2014-05-05 16:45:47,51.393347,6.121644,18,88,129,""
2014-05-05 16:45:53,51.393453,6.124732,16,86,129,""
2014-05-05 16:45:59,51.39361,6.127815,16,85,128,""
2014-05-05 16:46:05,51.393798,6.130893,16,84,129,""
2014-05-05 16:46:11,51.394006,6.133986,19,84,129,""
2014-05-05 16:46:17,51.394208,6.137068,22,84,129,""
2014-05-05 16:46:23,51.394397,6.140154,23,84,129,""
2014-05-05 16:46:29,51.394592,6.143243,26,84,129,""
2014-05-05 16:46:35,51.394787,6.146332,27,84,129,""
2014-05-05 16:46:41,51.394992,6.14942,28,84,129,""
2014-05-05 16:46:47,51.395194,6.152514,26,83,129,""
2014-05-05 16:46:53,51.395402,6.155607,24,84,130,""
2014-05-05 16:46:59,51.395603,6.158695,23,84,129,""
2014-05-05 16:47:05,51.395789,6.161782,21,84,129,""
2014-05-05 16:47:11,51.395917,6.164873,19,86,129,""
2014-05-05 16:47:17,51.395962,6.167972,19,89,129,""
2014-05-05 16:47:23,51.395923,6.171068,21,93,128,""
2014-05-05 16:47:29,51.395702,6.174145,23,98,129,""
2014-05-05 16:47:35,51.395338,6.177186,23,102,129,""
2014-05-05 16:47:41,51.394813,6.180168,23,107,129,""
2014-05-05 16:47:47,51.394138,6.183077,23,112,129,""
